index_in_path,lat,lng,altitude,heading,roll,tilt,distance_from_ground
749,37.42593676666418,-122.28284323524706,194.26,215.0,0.0,0.0,200
750,37.425934475589926,-122.28284531452258,194.32,215.4,0.0,0.0,200
751,37.425932180449834,-122.28284741035218,194.38,215.5,0.0,0.0,200
752,37.425929946882945,-122.28284943719197,194.44,215.6,0.0,0.0,200
753,37.42592753104738,-122.28285159456684,194.5,215.5,0.0,0.0,200
754,37.42592753104738,-122.28285159456684,194.57,215.4,0.0,0.0,200
755,37.42592753104738,-122.28285159456684,194.63,215.3,0.0,0.0,200
756,37.42592753104738,-122.28285159456684,194.69,215.3,0.0,0.0,200
757,37.42592753104738,-122.28285159456684,194.75,215.3,0.0,0.0,200
758,37.42592753104738,-122.28285159456684,200,215.3,0.0,0.0,200
759,37.42592753104738,-122.28285159456684,200.43,215.3,0.0,0.0,200
760,37.42592753104738,-122.28285159456684,200.87,215.3,0.0,0.0,200
761,37.42592753104738,-122.28285159456684,201.3,215.3,0.0,0.0,200
762,37.42592753104738,-122.28285159456684,201.74,215.3,0.0,0.0,200
763,37.42592753104738,-122.28285159456684,202.17,215.3,0.0,0.0,200
764,37.42592753104738,-122.28285159456684,202.61,215.3,0.0,0.0,200
765,37.42592753104738,-122.28285159456684,203.04,215.3,0.0,0.0,200
766,37.42592753104738,-122.28285159456684,203.47,215.3,0.0,0.0,200
767,37.42592753104738,-122.28285159456684,203.91,215.3,0.0,0.0,200
768,37.42592753104738,-122.28285159456684,204.34,215.3,0.0,0.0,200
769,37.42592753104738,-122.28285159456684,204.77,215.3,0.0,0.0,200
770,37.42592753104738,-122.28285159456684,205.2,215.2,0.0,0.0,200
771,37.42592753104738,-122.28285159456684,205.63,215.1,0.0,0.0,200
772,37.42592753104738,-122.28285159456684,206.06,214.9,0.0,0.0,200
773,37.42592753104738,-122.28285159456684,206.5,214.6,0.0,0.0,200
774,37.42592753104738,-122.28285159456684,206.92,214.1,0.0,0.0,200
775,37.4259264221953,-122.28285256195568,207.35,213.6,0.0,0.0,200
776,37.42592508407976,-122.28285369666652,207.78,213.0,0.0,0.0,200
777,37.425923454231636,-122.28285503588955,208.21,212.3,0.0,0.0,200
778,37.42592171073921,-122.28285642211928,208.64,211.5,0.0,0.0,200
779,37.42591993168567,-122.28285779093288,209.06,210.8,0.0,0.0,200
780,37.425918075133936,-122.2828591750109,209.49,210.1,0.0,0.0,200
781,37.4259160349234,-122.28286065209535,209.91,209.4,0.0,0.0,200
782,37.425913921025106,-122.28286214278037,210.34,208.9,0.0,0.0,200
783,37.4259117648074,-122.2828636289745,210.76,208.4,0.0,0.0,200
784,37.425909572500814,-122.28286511147492,211.18,208.1,0.0,0.0,200
785,37.425907373501225,-122.28286657598377,211.6,207.8,0.0,0.0,200
786,37.42590508177174,-122.28286808475826,212.02,207.6,0.0,0.0,200
787,37.42590261284003,-122.28286969719143,212.44,207.4,0.0,0.0,200
788,37.42590012290014,-122.28287131542521,212.85,207.4,0.0,0.0,200
789,37.42589737506945,-122.28287309743422,213.27,207.3,0.0,0.0,200
790,37.42589455016052,-122.28287492967654,213.68,207.4,0.0,0.0,200
791,37.425891471006125,-122.28287693073065,214.1,207.4,0.0,0.0,200
792,37.425888440415044,-122.2828789067891,214.51,207.5,0.0,0.0,200
793,37.425885265005384,-122.28288098616669,214.92,207.6,0.0,0.0,200
794,37.42588204768912,-122.28288310327892,215.33,207.7,0.0,0.0,200
795,37.42587864301047,-122.28288535523507,215.74,207.8,0.0,0.0,200
796,37.42587540199057,-122.28288751000966,216.14,207.9,0.0,0.0,200
797,37.42587207053406,-122.2828897358931,216.55,208.0,0.0,0.0,200
798,37.42586865394502,-122.28289202914819,216.95,208.1,0.0,0.0,200
799,37.42586543391881,-122.2828941993773,217.35,208.2,0.0,0.0,200
800,37.42586227551811,-122.28289633569179,217.75,208.3,0.0,0.0,200
801,37.42585887920206,-122.28289863983062,218.15,208.3,0.0,0.0,200
802,37.42585533604351,-122.28290104941934,218.55,208.4,0.0,0.0,200
803,37.42585182006429,-122.28290344498633,218.94,208.4,0.0,0.0,200
804,37.425848539496634,-122.28290568316687,219.34,208.5,0.0,0.0,200
805,37.42584513702227,-122.28290800655394,219.73,208.5,0.0,0.0,200
806,37.42584192027675,-122.28291020414154,220.12,208.5,0.0,0.0,200
807,37.425838780640134,-122.28291234930992,220.51,208.5,0.0,0.0,200
808,37.425835423182036,-122.28291464293711,220.89,208.5,0.0,0.0,200
809,37.42583234796212,-122.28291674295781,221.28,208.5,0.0,0.0,200
810,37.4258295501278,-122.28291865252542,221.66,208.4,0.0,0.0,200
811,37.42582660948751,-122.28292065826398,222.04,208.4,0.0,0.0,200
812,37.425823772171924,-122.28292259216198,222.42,208.4,0.0,0.0,200
813,37.42582120238064,-122.28292434244716,222.79,208.4,0.0,0.0,200
814,37.42581873356784,-122.28292602275926,223.17,208.4,0.0,0.0,200
815,37.42581636400245,-122.2829276344374,223.54,208.4,0.0,0.0,200
816,37.42581399711675,-122.28292924330391,223.91,208.4,0.0,0.0,200
817,37.42581170023714,-122.28293080373636,224.28,208.3,0.0,0.0,200
818,37.42580969245736,-122.28293216712919,224.64,208.3,0.0,0.0,200
819,37.42580782354714,-122.28293343573581,225,208.3,0.0,0.0,200
820,37.42580617688985,-122.28293455314024,225.36,208.3,0.0,0.0,200
821,37.42580459885162,-122.28293562373864,225.72,208.3,0.0,0.0,200
822,37.42580296043873,-122.28293673512451,226.08,208.3,0.0,0.0,200
823,37.4258014379405,-122.28293776778584,226.43,208.3,0.0,0.0,200
824,37.42579997694677,-122.2829387586917,226.78,208.3,0.0,0.0,200
825,37.42579843902669,-122.28293980177766,227.13,208.3,0.0,0.0,200
826,37.42579700439373,-122.28294077484928,227.48,208.3,0.0,0.0,200
827,37.42579552833578,-122.28294177608582,227.82,208.3,0.0,0.0,200
828,37.425794106334095,-122.28294274073808,228.16,208.3,0.0,0.0,200
829,37.425792634791655,-122.28294373909505,228.5,208.3,0.0,0.0,200
830,37.42579114455288,-122.2829447502404,228.83,208.3,0.0,0.0,200
831,37.425789680283586,-122.28294574386747,229.17,208.3,0.0,0.0,200
832,37.42578827212312,-122.28294669951468,229.5,208.3,0.0,0.0,200
833,37.42578690802662,-122.28294762534284,229.83,208.3,0.0,0.0,200
834,37.42578546079278,-122.28294860767821,230.15,208.3,0.0,0.0,200
835,37.425784015053125,-122.28294958906955,230.47,208.3,0.0,0.0,200
836,37.42578244977997,-122.2829506516659,230.79,208.3,0.0,0.0,200
837,37.425780862829484,-122.28295172903017,231.11,208.3,0.0,0.0,200
838,37.42577919353824,-122.28295286233683,231.42,208.3,0.0,0.0,200
839,37.42577750927216,-122.28295400584065,231.73,208.3,0.0,0.0,200
840,37.425775997530685,-122.28295503222951,232.04,208.3,0.0,0.0,200
841,37.425774390150586,-122.2829561235615,232.35,208.3,0.0,0.0,200
842,37.42577273327333,-122.28295724850192,232.65,208.3,0.0,0.0,200
843,37.42577110594062,-122.28295835337899,232.95,208.3,0.0,0.0,200
844,37.425769572297774,-122.28295939463705,233.24,208.3,0.0,0.0,200
845,37.42576807152156,-122.2829604135691,233.54,208.3,0.0,0.0,200
846,37.42576652628828,-122.28296146267077,233.83,208.3,0.0,0.0,200
847,37.42576490870486,-122.28296256087708,234.12,208.3,0.0,0.0,200
848,37.42576322238094,-122.2829637057357,234.4,208.3,0.0,0.0,200
849,37.425761515656276,-122.28296486442775,234.68,208.3,0.0,0.0,200
850,37.42575980480805,-122.28296602590349,234.96,208.3,0.0,0.0,200
851,37.425758100392834,-122.28296718299754,235.23,208.3,0.0,0.0,200
852,37.42575635281363,-122.2829683693818,235.5,208.3,0.0,0.0,200
853,37.425754518849025,-122.28296961439915,235.77,208.3,0.0,0.0,200
854,37.4257526645786,-122.28297087319177,236.04,208.3,0.0,0.0,200
855,37.42575098194584,-122.28297201545926,236.3,208.3,0.0,0.0,200
856,37.42574923195551,-122.28297320344761,236.56,208.3,0.0,0.0,200
857,37.42574743792838,-122.28297442132674,236.81,208.3,0.0,0.0,200
858,37.42574571592564,-122.28297559030982,237.06,208.3,0.0,0.0,200
859,37.425744014277946,-122.282976745474,237.31,208.3,0.0,0.0,200
860,37.425742181767326,-122.28297798947467,237.56,208.4,0.0,0.0,200
861,37.42574027098335,-122.28297928661235,237.8,208.6,0.0,0.0,200
862,37.42573828894809,-122.28298063212088,238.04,209.0,0.0,0.0,200
863,37.42573635494432,-122.28298194502538,238.27,209.6,0.0,0.0,200
864,37.42573486221691,-122.2829829820936,238.51,210.5,0.0,0.0,200
865,37.42573335794131,-122.28298406989552,238.73,211.5,0.0,0.0,200
866,37.425731811035405,-122.28298524718221,238.96,212.8,0.0,0.0,200
867,37.42573024671187,-122.28298650778139,239.18,214.2,0.0,0.0,200
868,37.42572868457634,-122.28298784352158,239.4,215.7,0.0,0.0,200
869,37.425726996093665,-122.282989374186,239.61,217.1,0.0,0.0,200
870,37.42572538346371,-122.28299091939651,239.82,218.4,0.0,0.0,200
871,37.42572378796311,-122.28299252802384,240.03,219.6,0.0,0.0,200
872,37.42572209800806,-122.2829943110009,240.23,220.7,0.0,0.0,200
873,37.42572043049209,-122.2829961408182,240.43,221.7,0.0,0.0,200
874,37.42571868706376,-122.28299811804295,240.63,222.4,0.0,0.0,200
875,37.425716967212146,-122.28300012119442,240.82,223.0,0.0,0.0,200
876,37.42571517072372,-122.28300225708985,241.01,223.5,0.0,0.0,200
877,37.4257134393921,-122.28300434644068,241.2,223.8,0.0,0.0,200
878,37.42571188008195,-122.2830062467293,241.38,224.0,0.0,0.0,200
879,37.42571025165025,-122.28300824184868,241.56,224.1,0.0,0.0,200
880,37.42570858185226,-122.2830102907872,241.73,224.1,0.0,0.0,200
881,37.42570688122919,-122.28301237429419,241.9,224.0,0.0,0.0,200
882,37.42570521664983,-122.28301440555317,242.07,223.9,0.0,0.0,200
883,37.42570376930416,-122.28301616160469,242.24,223.7,0.0,0.0,200
884,37.425702361929396,-122.28301785735734,242.4,223.5,0.0,0.0,200
885,37.42570107480535,-122.28301939646025,242.55,223.3,0.0,0.0,200
886,37.42569978569296,-122.28302092589016,242.71,223.1,0.0,0.0,200
887,37.42569836023583,-122.28302260406795,242.85,222.9,0.0,0.0,200
888,37.42569696177793,-122.28302423845477,243,222.7,0.0,0.0,200
889,37.425695383709424,-122.28302607043692,243.14,222.6,0.0,0.0,200
890,37.42569383386471,-122.28302785900115,243.28,222.4,0.0,0.0,200
891,37.425692225925715,-122.28302970518523,243.41,222.3,0.0,0.0,200
892,37.42569058521332,-122.28303158108712,243.54,222.2,0.0,0.0,200
893,37.42568879067151,-122.28303362604005,243.67,222.1,0.0,0.0,200
894,37.42568700511547,-122.28303565567208,243.79,222.1,0.0,0.0,200
895,37.425685188335116,-122.28303771722061,243.91,222.0,0.0,0.0,200
896,37.42568340453531,-122.28303973922164,244.03,222.0,0.0,0.0,200
897,37.42568166000714,-122.28304171579578,244.14,222.0,0.0,0.0,200
898,37.42567998555716,-122.28304361302503,244.24,222.0,0.0,0.0,200
899,37.42567821252418,-122.2830456227959,244.35,222.0,0.0,0.0,200
900,37.425676436473566,-122.28304763742713,244.45,222.0,0.0,0.0,200
901,37.425674483383254,-122.28304985492548,244.54,222.1,0.0,0.0,200
902,37.42567239636881,-122.2830522269727,244.64,222.1,0.0,0.0,200
903,37.42567026524534,-122.28305465185137,244.73,222.1,0.0,0.0,200
904,37.425668156571454,-122.28305705386954,244.81,222.2,0.0,0.0,200
905,37.425665874520334,-122.28305965618435,244.89,222.2,0.0,0.0,200
906,37.425663540689655,-122.28306232020996,244.97,222.2,0.0,0.0,200
907,37.42566127616133,-122.28306490745534,245.04,222.2,0.0,0.0,200
908,37.425658838495195,-122.2830676946945,245.11,222.3,0.0,0.0,200
909,37.42565636042009,-122.28307053000415,245.18,222.3,0.0,0.0,200
910,37.425653749943436,-122.28307351839318,245.24,222.3,0.0,0.0,200
911,37.425651306116926,-122.28307631715498,245.3,222.3,0.0,0.0,200
912,37.42564875103809,-122.28307924419437,245.35,222.3,0.0,0.0,200
913,37.42564618703188,-122.28308218202828,245.4,222.3,0.0,0.0,200
914,37.42564346017486,-122.28308530677806,245.45,222.3,0.0,0.0,200
915,37.42564066899495,-122.28308850532177,245.49,222.3,0.0,0.0,200
916,37.42563774107283,-122.28309186044584,245.53,222.3,0.0,0.0,200
917,37.42563478665831,-122.28309524564426,245.56,222.3,0.0,0.0,200
918,37.42563199580793,-122.28309844304873,245.6,222.3,0.0,0.0,200
919,37.42562938904456,-122.28310142912413,245.62,222.3,0.0,0.0,200
920,37.42562701569584,-122.28310414739776,245.65,222.3,0.0,0.0,200
921,37.42562464996778,-122.28310685651034,245.67,222.3,0.0,0.0,200
922,37.42562253358145,-122.28310927970946,245.68,222.3,0.0,0.0,200
923,37.42562056811658,-122.2831115297748,245.7,222.3,0.0,0.0,200
924,37.42561868881466,-122.28311368090982,245.7,222.3,0.0,0.0,200
925,37.42561868881466,-122.28311368090982,245.71,222.3,0.0,0.0,200
926,37.42561868881466,-122.28311368090982,245.71,222.3,0.0,0.0,200
927,37.42561868881466,-122.28311368090982,245.71,222.3,0.0,0.0,200
928,37.42561868881466,-122.28311368090982,245.7,222.3,0.0,0.0,200
929,37.42561868881466,-122.28311368090982,245.69,222.3,0.0,0.0,200
930,37.42561868881466,-122.28311368090982,245.68,222.3,0.0,0.0,200
931,37.42561868881466,-122.28311368090982,245.66,222.3,0.0,0.0,200
932,37.42561868881466,-122.28311368090982,245.64,222.3,0.0,0.0,200
933,37.42561868881466,-122.28311368090982,245.62,222.3,0.0,0.0,200
934,37.42561868881466,-122.28311368090982,245.59,222.3,0.0,0.0,200
935,37.42561868881466,-122.28311368090982,245.55,222.3,0.0,0.0,200
936,37.42561868881466,-122.28311368090982,245.52,222.3,0.0,0.0,200
937,37.42561868881466,-122.28311368090982,245.48,222.3,0.0,0.0,200
938,37.42561868881466,-122.28311368090982,245.44,222.3,0.0,0.0,200
939,37.42561868881466,-122.28311368090982,245.39,222.3,0.0,0.0,200
940,37.42561868881466,-122.28311368090982,245.34,222.3,0.0,0.0,200
941,37.42561868881466,-122.28311368090982,245.29,222.3,0.0,0.0,200
942,37.42561868881466,-122.28311368090982,245.23,222.3,0.0,0.0,200
943,37.42561868881466,-122.28311368090982,245.17,222.3,0.0,0.0,200
944,37.42561868881466,-122.28311368090982,245.1,222.3,0.0,0.0,200
945,37.42561868881466,-122.28311368090982,245.04,222.3,0.0,0.0,200
946,37.42561769055692,-122.28311482342477,244.96,222.3,0.0,0.0,200
947,37.42561652618132,-122.28311615592689,244.89,222.3,0.0,0.0,200
948,37.42561518665813,-122.28311768873745,244.81,222.3,0.0,0.0,200
949,37.42561375753013,-122.2831193239736,244.73,222.3,0.0,0.0,200
950,37.425612238003204,-122.28312106255959,244.64,222.3,0.0,1.5,200
951,37.42561062685751,-122.28312290590934,244.55,222.3,0.0,3.0,200
952,37.425608978487986,-122.28312479180916,244.46,222.3,0.0,4.5,200
953,37.425607363566584,-122.28312663942499,244.36,222.3,0.0,6.0,200
954,37.42560582988934,-122.28312839409215,244.27,222.3,0.0,7.5,200
955,37.425604388731806,-122.28313004292303,244.16,222.3,0.0,9.0,200
956,37.42560292400647,-122.28313171874268,244.06,222.3,0.0,10.5,200
957,37.42560151294471,-122.28313333319534,243.95,222.3,0.0,12.0,200
958,37.42560020304799,-122.28313483193314,243.83,222.3,0.0,13.4,200
959,37.42559890507091,-122.28313631706642,243.72,222.3,0.0,14.9,200
960,37.42559757804784,-122.28313783546825,243.6,222.3,0.0,16.3,200
961,37.425596290323845,-122.28313930893543,243.48,222.3,0.0,17.7,200
962,37.42559506336752,-122.28314071289805,243.35,222.3,0.0,19.1,200
963,37.42559381242971,-122.2831421443277,243.22,222.3,0.0,20.5,200
964,37.42559253534459,-122.28314360570029,243.09,222.3,0.0,21.8,200
965,37.42559123417321,-122.2831450946545,242.95,222.3,0.0,23.2,200
966,37.42558998990366,-122.28314651851001,242.82,222.3,0.0,24.5,200
967,37.425588643860785,-122.28314805884041,242.67,222.3,0.0,25.8,200
968,37.42558728752786,-122.28314961095518,242.53,222.4,0.0,27.1,200
969,37.42558595387635,-122.28315113712031,242.38,222.8,0.0,28.3,200
970,37.42558463886291,-122.28315264195994,242.23,223.4,0.0,29.5,200
971,37.42558331009939,-122.28315416253518,242.08,224.4,0.0,30.7,200
972,37.425582211927534,-122.28315546065983,241.92,225.8,0.0,31.9,200
973,37.42558110223522,-122.28315684926518,241.76,227.6,0.0,33.0,200
974,37.42558002397279,-122.28315830266048,241.6,229.7,0.0,34.2,200
975,37.42557895241646,-122.28315987636017,241.43,232.0,0.0,35.3,200
976,37.42557782299642,-122.28316169560664,241.26,234.4,0.0,36.3,200
977,37.4255767870399,-122.28316353096533,241.09,236.8,0.0,37.3,200
978,37.42557581994249,-122.28316541478007,240.91,239.0,0.0,38.3,200
979,37.42557489117509,-122.28316739784898,240.74,241.1,0.0,39.3,200
980,37.42557393638362,-122.28316962034413,240.56,242.9,0.0,40.2,200
981,37.42557297968665,-122.28317202983989,240.37,244.4,0.0,41.1,200
982,37.42557210811095,-122.28317438276251,240.19,245.7,0.0,42.0,200
983,37.425571184765666,-122.28317702602386,240,246.7,0.0,42.8,200
984,37.42557030247198,-122.28317967334068,239.81,247.5,0.0,43.6,200
985,37.42556940183156,-122.28318247226845,239.61,248.0,0.0,44.4,200
986,37.4255684953038,-122.283185356706,239.41,248.3,0.0,45.1,200
987,37.425567563934905,-122.28318835891658,239.21,248.4,0.0,45.8,200
988,37.4255665972778,-122.28319148662048,239.01,248.4,0.0,46.5,200
989,37.425565642020935,-122.28319456561913,238.81,248.3,0.0,47.2,200
990,37.42556470158288,-122.2831975675808,238.6,248.1,0.0,47.8,200
991,37.42556372465169,-122.28320064295816,238.39,247.8,0.0,48.4,200
992,37.42556276347037,-122.28320361894531,238.18,247.5,0.0,48.9,200
993,37.42556175420851,-122.28320668810085,237.96,247.1,0.0,49.4,200
994,37.42556075483058,-122.28320967208593,237.74,246.8,0.0,49.9,200
995,37.42555967947833,-122.28321282633239,237.52,246.5,0.0,50.4,200
996,37.42555861299313,-122.28321590295415,237.3,246.2,0.0,50.8,200
997,37.425557537722774,-122.28321895854761,237.08,245.9,0.0,51.3,200
998,37.425556405988615,-122.28322213237139,236.85,245.7,0.0,51.6,200
999,37.42555522359308,-122.28322541123258,236.62,245.5,0.0,52.0,200
1000,37.42555406911751,-122.28322858328956,236.39,245.3,0.0,52.3,200
1001,37.425552824905765,-122.28323197717204,236.15,245.2,0.0,52.6,200
1002,37.42555149726641,-122.28323557903994,235.92,245.1,0.0,52.9,200
1003,37.42555023387102,-122.28323899379772,235.68,245.0,0.0,53.2,200
1004,37.42554888913132,-122.28324262019528,235.44,245.0,0.0,53.4,200
1005,37.425547511696244,-122.28324633107678,235.19,245.0,0.0,53.6,200
1006,37.42554612202352,-122.28325007515917,234.95,245.0,0.0,53.8,200
1007,37.425544843415786,-122.28325352312211,234.7,245.0,0.0,54.0,200
1008,37.425543531201924,-122.28325706716915,234.45,245.1,0.0,54.2,200
1009,37.42554227499051,-122.28326046673061,234.2,245.1,0.0,54.3,200
1010,37.4255409562109,-122.28326404374265,233.95,245.2,0.0,54.5,200
1011,37.4255396241282,-122.28326766556089,233.69,245.2,0.0,54.6,200
1012,37.42553831459239,-122.28327123472161,233.44,245.2,0.0,54.7,200
1013,37.42553707409313,-122.28327462364234,233.18,245.3,0.0,54.8,200
1014,37.42553578641225,-122.28327814912905,232.92,245.3,0.0,54.8,200
1015,37.425534521201605,-122.28328161989658,232.65,245.4,0.0,54.9,200
1016,37.42553320936433,-122.2832852247288,232.39,245.4,0.0,55.0,200
1017,37.42553198347482,-122.28328859823394,232.12,245.4,0.0,55.0,200
1018,37.42553082140149,-122.28329179985107,231.85,245.4,0.0,55.0,200
1019,37.42552954006057,-122.28329533323374,231.58,245.5,0.0,55.1,200
1020,37.42552831855222,-122.28329870381067,231.31,245.5,0.0,55.1,200
1021,37.42552711557612,-122.28330202465574,231.04,245.5,0.0,55.1,200
1022,37.425526022539145,-122.28330504269218,230.76,245.5,0.0,55.1,200
1023,37.42552485725485,-122.28330826040226,230.49,245.5,0.0,55.1,200
1024,37.42552366773747,-122.2833115447725,230.21,245.5,0.0,55.1,200
1025,37.4255224205591,-122.28331498771884,229.93,245.5,0.0,55.1,200
1026,37.4255212269876,-122.28331828182014,229.65,245.5,0.0,55.1,200
1027,37.425520025013306,-122.28332159807745,229.37,245.5,0.0,55.1,200
1028,37.42551877382345,-122.28332504894581,229.08,245.5,0.0,55.1,200
1029,37.425517561611564,-122.28332839114127,228.8,245.4,0.0,55.1,200
1030,37.42551629023565,-122.2833318952559,228.51,245.4,0.0,55.1,200
1031,37.42551496152048,-122.28333555622038,228.22,245.4,0.0,55.2,200
1032,37.42551370068236,-122.28333902913802,227.93,245.4,0.0,55.2,200
1033,37.425512371382524,-122.28334268967313,227.64,245.4,0.0,55.2,200
1034,37.42551104716217,-122.28334633540591,227.35,245.4,0.0,55.2,200
1035,37.42550979480683,-122.28334978265102,227.06,245.4,0.0,55.2,200
1036,37.425508504998554,-122.28335333247328,226.76,245.4,0.0,55.3,200
1037,37.42550720071632,-122.28335692174134,226.47,245.4,0.0,55.3,200
1038,37.42550588256702,-122.28336054889922,226.17,245.4,0.0,55.3,200
1039,37.425504570414645,-122.28336415939395,225.87,245.4,0.0,55.3,200
1040,37.42550328409138,-122.28336769875092,225.57,245.4,0.0,55.4,200
1041,37.425501956536465,-122.28337135156717,225.27,245.4,0.0,55.4,200
1042,37.42550061446453,-122.2833750443997,224.97,245.4,0.0,55.5,200
1043,37.425499293150196,-122.28337868023347,224.67,245.4,0.0,55.5,200
1044,37.42549796413236,-122.28338233741603,224.37,245.4,0.0,55.6,200
1045,37.425496573516476,-122.28338616428303,224.06,245.4,0.0,55.7,200
1046,37.425495251168854,-122.28338980346092,223.76,245.4,0.0,55.7,200
1047,37.425493965430206,-122.28339334206383,223.46,245.4,0.0,55.8,200
1048,37.42549272470133,-122.28339675695347,223.15,245.4,0.0,55.9,200
1049,37.42549148097149,-122.28340018025368,222.84,245.4,0.0,56.0,200
1050,37.425490186837266,-122.28340374243018,222.54,245.4,0.0,56.1,200
1051,37.42548889691588,-122.28340729313268,222.23,245.4,0.0,56.1,200
1052,37.42548751513893,-122.28341109679106,221.92,245.4,0.0,56.2,200
1053,37.42548601292789,-122.28341523206805,221.61,245.4,0.0,56.3,200
1054,37.42548456903966,-122.28341920686532,221.3,245.4,0.0,56.4,200
1055,37.42548314152535,-122.28342313663812,220.99,245.4,0.0,56.5,200
1056,37.425481522532756,-122.28342759356411,220.68,245.4,0.0,56.6,200
1057,37.42547973171809,-122.28343252352046,220.37,245.4,0.0,56.7,200
1058,37.4254779654101,-122.28343738601673,220.05,245.4,0.0,56.8,200
1059,37.4254762188599,-122.28344219411309,219.74,245.4,0.0,56.9,200
1060,37.42547434843459,-122.28344734320662,219.43,245.4,0.0,57.0,200
1061,37.42547247800099,-122.28345249229528,219.12,245.4,0.0,57.0,200
1062,37.42547060755754,-122.28345764137812,218.8,245.4,0.0,57.1,200
1063,37.42546873710339,-122.28346279045465,218.49,245.4,0.0,57.2,200
1064,37.425466866638274,-122.28346793952477,218.17,245.4,0.0,57.3,200
1065,37.42546499616243,-122.28347308858854,217.86,245.4,0.0,57.3,200
1066,37.42546312567648,-122.28347823764639,217.55,245.4,0.0,57.4,200
1067,37.425461409767735,-122.28348296115716,217.23,245.4,0.0,57.4,200
1068,37.42545976609444,-122.28348748579614,216.92,245.4,0.0,57.5,200
1069,37.42545827213579,-122.28349159828804,216.6,245.4,0.0,57.5,200
1070,37.42545682089251,-122.28349559318058,216.29,245.4,0.0,57.5,200
1071,37.42545529546939,-122.28349979225845,215.97,245.4,0.0,57.5,200
1072,37.42545366239573,-122.28350428765941,215.66,245.4,0.0,57.5,200
1073,37.425451872679986,-122.28350921424538,215.34,245.4,0.0,57.5,200
1074,37.42545008589193,-122.28351413276783,215.03,245.4,0.0,57.5,200
1075,37.42544845712373,-122.28351861630462,214.71,245.4,0.0,57.4,200
1076,37.4254468354466,-122.28352308032193,214.4,245.4,0.0,57.3,200
1077,37.42544512195194,-122.28352779708877,214.08,245.4,0.0,57.3,200
1078,37.42544346327563,-122.28353236295912,213.77,245.4,0.0,57.2,200
1079,37.425441777203396,-122.28353700424655,213.45,245.4,0.0,57.0,200
1080,37.4254400810989,-122.2835416731544,213.14,245.4,0.0,56.9,200
1081,37.42543831236304,-122.28354654200113,212.83,245.4,0.0,56.8,200
1082,37.425436447732174,-122.28355167482565,212.51,245.6,0.0,56.6,200
1083,37.425434680910506,-122.28355653841243,212.2,246.0,0.0,56.4,200
1084,37.425432863542504,-122.28356154114408,211.89,246.8,0.0,56.2,200
1085,37.425431002798454,-122.28356666328243,211.57,247.9,0.0,56.0,200
1086,37.4254296977341,-122.28357044049123,211.26,249.5,0.0,55.7,200
1087,37.42542832128385,-122.28357481117357,210.95,251.6,0.0,55.4,200
1088,37.425426864118236,-122.28358008744301,210.64,254.0,0.0,55.1,200
1089,37.4254255976573,-122.28358552041664,210.33,256.7,0.0,54.8,200
1090,37.42542455824937,-122.28359102926065,210.02,259.5,0.0,54.5,200
1091,37.4254237503856,-122.28359659932106,209.71,262.2,0.0,54.1,200
1092,37.42542316825058,-122.28360221386306,209.4,264.8,0.0,53.8,200
1093,37.4254227977627,-122.28360785680334,209.09,267.1,0.0,53.3,200
1094,37.42542261874385,-122.28361351450644,208.78,269.2,0.0,52.9,200
1095,37.42542260702777,-122.28361917667935,208.48,271.0,0.0,52.5,200
1096,37.425422736356246,-122.28362483652907,208.17,272.5,0.0,52.0,200
1097,37.425422979972986,-122.28363049040513,207.86,273.6,0.0,51.5,200
1098,37.425423311883,-122.28363613715116,207.56,274.5,0.0,51.0,200
1099,37.42542370778792,-122.28364177735405,207.25,275.1,0.0,50.4,200
1100,37.42542414573264,-122.28364741262735,206.95,275.5,0.0,49.9,200
1101,37.42542460650803,-122.28365304501322,206.65,275.6,0.0,49.3,200
1102,37.42542507385487,-122.2836586765406,206.35,275.6,0.0,48.7,200
1103,37.425425534509,-122.2836643089423,206.04,275.5,0.0,48.1,200
1104,37.4254259781222,-122.28366994351265,205.74,275.2,0.0,47.4,200
1105,37.42542639708767,-122.28367558107371,205.45,274.9,0.0,46.8,200
1106,37.42542678629526,-122.28368122201587,205.15,274.5,0.0,46.1,200
1107,37.42542714283867,-122.28368686638065,204.85,274.1,0.0,45.4,200
1108,37.42542746569394,-122.28369251395937,204.55,273.7,0.0,44.7,200
1109,37.42542775538706,-122.283698164389,204.26,273.4,0.0,43.9,200
1110,37.42542801366512,-122.28370381723352,203.96,273.0,0.0,43.2,200
1111,37.425428243183624,-122.28370947204525,203.67,272.7,0.0,42.4,200
1112,37.425428447219204,-122.28371512840576,203.38,272.4,0.0,41.6,200
1113,37.42542862941435,-122.28372078594847,203.09,272.2,0.0,40.9,200
1114,37.4254287935583,-122.28372644436726,202.8,272.0,0.0,40.1,200
1115,37.42542894340577,-122.28373210341498,202.51,271.9,0.0,39.3,200
1116,37.42542908253331,-122.28373776289666,202.22,271.8,0.0,38.4,200
1117,37.425429214231556,-122.28374342266022,201.94,271.7,0.0,37.6,200
1118,37.42542934143055,-122.28374908258697,201.65,271.6,0.0,36.8,200
1119,37.42542946665448,-122.28375474258353,201.37,271.6,0.0,35.9,200
1120,37.4254295920018,-122.28376040257578,201.09,271.7,0.0,35.1,200
1121,37.42542971914631,-122.2837660625045,200.8,271.7,0.0,34.2,200
1122,37.42542984935511,-122.28377172232275,200.52,271.7,0.0,33.3,200
